Year,Month,Day,country,country_txt,region,region_txt,provstate,city,latitude,longitude,summary,alternative_txt,attacktype1_txt,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,gname,motive,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,nwound,addnotes,scite1,scite2,scite3
2014,10,23,217,United States,1,North America,New York,New York City,40.697132,-73.931351,"10/23/2014: An assailant attacked a police patrol with a hatchet in Queens, New York City, United States. The assailant was killed and two officers and a bystander were wounded in the attack. Zale Thompson, a convert to Islam, was responsible for the incident.",,Armed Assault,Police,23.0,Police Patrol (including vehicles and convoys),New York City Police Department,Patrol,217.0,United States,Jihadi-inspired extremists,"The specific motive is unknown; however, sources noted that the assailant had recently complained of ""injustices"" in the United States (US) on social media.",9,Melee,23.0,Knife or Other Sharp Object,1.0,3.0,,"""ISIS goes global: Mapping 50 ISIS attacks that kill 1,100 in 18 countries,"" CNN Wire, December 17, 2015.","""Cops recover after hatchet attack,"" CNN, October 28, 2014.","""NY axe attack: Islamist link probed,"" BBC, October 24, 2014."
2014,11,5,208,Tunisia,10,Middle East & North Africa,Kef,Nebeur,36.299721999999996,8.768333,"11/05/2014: Assailants opened fire on a bus carrying soldiers in Nebeur town, Kef governorate, Tunisia. Five soldiers were killed and 10 others were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Muslim fundamentalists.",Insurgency/Guerilla Action,Armed Assault,Military,35.0,Military Transportation/Vehicle (excluding convoys),Tunisian Armed Forces (FAT),Bus,208.0,Tunisia,Muslim extremists,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,5.0,10.0,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Fifth Tunisian soldier dies in bus   shooting,"" Agence France Presse -- English, November 6, 2014.","""Gunmen attack military bus in Tunisia, kill 4,"" The Associated Press, November 5, 2014.","""Three Tunisian soldiers killed in suspected Islamist attack,"" Reuters, November 5, 2014."
2014,12,15,14,Australia,12,Australasia & Oceania,New South Wales,Sydney,-33.867979,151.211038,"12/15/2014: An assailant, Mon Haron Monis, took 18 people hostage in the Lindt Chocolate cafe in Sydney city, New South Wales state, Australia. Five hostages were able to escape during standoff. After 16 hours, police stormed the cafe and freed the living hostages. In total, Monis and two hostages were killed and four other hostages were wounded in the attack and siege. No group claimed responsibility for the incident.",,Hostage Taking (Barricade Incident),Business,2.0,Restaurant/Bar/Café,Lindt Chocolate Cafe,Cafe,14.0,Australia,Jihadi-inspired extremists,,5,Firearms,4.0,Rifle/Shotgun (non-automatic),3.0,4.0,"During the standoff, Monis had declared allegiance to the Islamic State of Iraq and the Levant (ISIL).","""Lone   gunman,   two hostages killed in Sydney cafe siege: police,"" Agence France Presse -- English, December 15, 2014.","""2 Hostages and Captor Are Dead in Siege at Sydney Cafe,"" New York Times, December 15, 2014.","""Sydney siege: How the hostage drama played out,"" The Sydney Morning Herald, December 21, 2014."
2014,12,18,217,United States,1,North America,North Carolina,Morganton,35.745407,-81.68481899999999,"12/18/2014: An assailant shot and killed John Bailey Clark Jr. and buried him in a grave outside his residence in Morganton, North Carolina, United States. No group claimed responsibility for the incident; however, sources attributed the attack to an individual, identified as Justin Nojan Sullivan. Sources posited that Sullivan, who was arrested in connection to the attack, targeted John Bailey Clark Jr. in order to steal money from the victim, so he could purchase a rifle to carry out an Islamic State of Iraq and the Levant (ISIL) inspired attack.",,Armed Assault,Private Citizens & Property,68.0,Named Civilian,Not Applicable,Civilian: John Bailey Clark Jr.,217.0,United States,Jihadi-inspired extremists,"The specific motive is unknown; however, sources posited that an individual, identified as Justin Nojan Sullivan, targeted John Bailey Clark Jr. in order to steal money from the victim, so he could purchase a rifle to carry out an Islamic State of Iraq and the Levant (ISIL) inspired attack.",5,Firearms,4.0,Rifle/Shotgun (non-automatic),1.0,0.0,,"""North Carolina teen charged in ISIS-inspired plot to murder 1,000 people now indicted for murdering neighbor,"" New York Daily News, February 1, 2016.","""Prosecutors: Islamic State Inspired N. Carolina Man's Plan - ABC News,"" ABC News, February 1, 2016.","""North Carolina teen, accused of supporting ISIS, indicted in man's killing,"" Fox 8, NC, February 1, 2016."
2014,12,20,69,France,8,Western Europe,Indre-et-loire,Joue-les-Tours,47.352401,0.663611,"12/20/2014: An assailant armed with a knife attacked a French Police station in Joue-les-Tours town, Indre-et-Loire department, France. The assailant was killed and at least three officers were injured in the assault. No group claimed responsibility for the incident; however, the assailant was identified as Bertrand Nzohabonayo.",,Armed Assault,Police,22.0,"Police Building (headquarters, station, school)",French Police,Police Station,69.0,France,Jihadi-inspired extremists,,9,Melee,23.0,Knife or Other Sharp Object,1.0,3.0,,"""France probes possible lone wolf 'radical Islamic' attack,"" Agence France Presse -- English, December 21, 2014.","""French police kill knife-wielding man in police station who shouted 'Allahu Akbar',"" Agence France Presse -- English, December 20, 2014.","""Police kill a knife-wielding assailant who attacks an officer in central France,"" FOXNews.com, December 20, 2014."
2013,1,22,208,Tunisia,10,Middle East & North Africa,Sousse,Akouda,35.871389,10.569722,"01/22/2013: Assailants hurled Molotov cocktails at the shrine of Sidi Ahmed Ouerfelli in Akouda town, Sousse governorate, Tunisia. No one was hurt in the attack, and it is not known how badly the shrine was damaged. No group claimed responsibility; however, officials attributed the attack to Muslim fundamentalists.",,Facility/Infrastructure Attack,Religious Figures/Institutions,87.0,Affiliated Institution,Sidi Ahmed Uwerfelli Shrine,Shrine,208.0,Tunisia,Muslim extremists,"The specific motive is unknown; however, sources speculated that the Sufi shrine may have been targeted because such shrines are viewed as against the beliefs of Wahhabi Islam.",8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,0.0,0.0,,"""Salafists blamed after Sufi shrine torched in Tunisia,"" Agence France Presse -- English, January 23, 2013.","""Salafists Torch Sufi Shrine in Sousse,"" All Africa, January 25, 2013.","""Tunisia;  Salafists Torch Sufi Shrine in Sousse,"" Africa News, January 24, 2013."
2013,1,27,6,Algeria,10,Middle East & North Africa,Bouira,Djebahia,36.477758,3.756453,"01/27/2013: Armed assailants attacked a gas pipeline near Ain Chikh site in Djebahia, Bouira province, Algeria. The assailants used handmade mortars and automatic weapons to attacked the Municipal Guard barrack in front as well as the pipeline. In the attack and subsequent gunfight, two guards were killed and seven were injured. Katibate El Farouk, a subgroup of Al-Qaida in the Islamic Maghreb (AQIM), claimed responsibility for the incident.",,Armed Assault,Police,22.0,"Police Building (headquarters, station, school)",Algerian Municipal Guards,Barracks,6.0,Algeria,Al-Qaida in the Islamic Maghreb (AQIM),,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",2.0,7.0,,"""Algeria gas pipeline attack kills 2 guards: witnesses,"" Agence France Presse -- English, January 28, 2013.","""2 guards killed in attack on Algerian gas pipeline,"" The Associated Press, January 28, 2013.","""Report: Two dead, seven injured in attack on Algeria gas pipeline,"" Deutsche Presse-Agentur, January 28, 2013."
2013,2,6,6,Algeria,10,Middle East & North Africa,Khenchela,Khenchela,35.438109999999995,7.146648,"02/06/2013: Assailants hijacked a truck used to deliver supplies to a nearby army barracks in Khenchela city, Khenchela province, Algeria. Two civilians, including the truck's driver, were taken hostage during the incident. The truck was later loaded with heavy weapons and used by the assailants to attack the army barracks. One hostage was released February 6, 2013, but the fate of the second hostage was unknown. This was one of two incidents in this area on this day. No group claimed responsibility for the incident; however, authorities attributed the attack to Al-Qaida in the Islamic Maghreb (AQIM).",,Hijacking,Military,35.0,Military Transportation/Vehicle (excluding convoys),People's National Army (ANP),Food Supplies Truck,6.0,Algeria,Al-Qaida in the Islamic Maghreb (AQIM),,5,Firearms,5.0,Unknown Gun Type,,,,"""Militants   attack Algerian barracks: report,"" Agence France Presse -- English, February 7, 2013.","""ALGERIA: Algerian warplanes 'repel large-scale barracks attack',"" France24, February 7, 2013.","""Militants attack Algerian barracks,"" News24.com, February 7, 2013."
2013,2,6,6,Algeria,10,Middle East & North Africa,Khenchela,Khenchela,35.438109999999995,7.146648,"02/06/2013: Approximately 50 armed assailants, using a hijacked supply truck, attacked an army barracks with rocket propelled grenades (RPGs) and heavy weapons in Khenchela city, Khenchela province, Algeria. The assault sparked a three hour fight between the perpetrators and security forces that resulted in the deaths of two assailants and the wounding of three attackers and six soldiers. One perpetrator was also captured during the attack. This was one of two incidents in this area on this day. No group claimed responsibility for the incident; however, authorities attributed the assault to Al-Qaida in the Islamic Maghreb (AQIM).",Insurgency/Guerilla Action,Bombing/Explosion,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,People's National Army (ANP),Khenchela Barracks,6.0,Algeria,Al-Qaida in the Islamic Maghreb (AQIM),,6,Explosives,15.0,Vehicle,2.0,9.0,,"""Militants   attack Algerian barracks: report,"" Agence France Presse -- English, February 7, 2013.","""ALGERIA: Algerian warplanes 'repel large-scale barracks attack',"" France24, February 7, 2013.","""Militants attack Algerian barracks,"" News24.com, February 7, 2013."
2013,2,25,205,Thailand,5,Southeast Asia,Pattani,Unknown,6.747222,101.375,"02/25/2013: An explosive device detonated, targeting a group of self-defense volunteers in an unknown location in Pattani province, Thailand. Seven volunteers were injured. There was no claim of responsibility for this attack; however, security sources attributed the attack to a group of Muslim militants led by Masore Dueramaethe.",,Bombing/Explosion,Police,25.0,Police Security Forces/Officers,Territorial Defense Volunteers (TDV),Volunteers,205.0,Thailand,Muslim extremists,"The specific motive is unknown; however, government and military sources speculate that the attack was in reprisal for a failed assault by armed men on a marine camp on February 13th that resulted in the deaths of 16 attackers, including a group leader.  A military source also speculated that attack was in response to the government's Internal Security Act imposed on Thailand's southern regions.",6,Explosives,16.0,Unknown Explosive Type,0.0,7.0,,"""Thai Muslim insurgents launch attacks,"" UPI, February 25, 2013.",,
2013,3,3,167,Russia,9,Eastern Europe,Dagestan,Gubden,42.569263,47.566351,"03/03/2013: Gunmen shot a teacher at an Islamic school in Gubden village, Republic of Dagestan, Russia. The teacher died in the attack. No group claimed responsibility for the incident; however, sources note that radical Islamic groups frequently attack more moderate individuals.",,Armed Assault,Educational Institution,48.0,Teacher/Professor/Instructor,Unknown,Teacher: Magomed Biyarslanov,167.0,Russia,Muslim extremists,,5,Firearms,5.0,Unknown Gun Type,1.0,0.0,,"""Cleric Murdered In Daghestan,"" Radio Free Europe, March 4, 2013.",,
2013,4,3,6,Algeria,10,Middle East & North Africa,Medea,Mezghena,36.053486,2.937574,"04/03/2013: Gunmen opened fire on the convoy of the Prefect of Medea in Mezghena area, Medea province, Algeria. The victim, Brahim Mourad, was not harmed in the attack; however, a police officer was killed and four nearby civilians were wounded in the firing. This was the first of two related attacks in this area on this day. No group claimed responsibility for the incident; however, authorities blamed the attack on Al-Qaida in the Islamic Maghreb (AQIM).",,Armed Assault,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Government of Medea,Convoy of Governor: Brahim Mourad,6.0,Algeria,Al-Qaida in the Islamic Maghreb (AQIM),,5,Firearms,5.0,Unknown Gun Type,1.0,4.0,,"""Official survives terror attack in Algeria's Medea,"" Xinhua News Agency, April 3, 2013.","""Algeria: Algerian Governor Escapes Al-Qaeda Assassination,"" AllAfrica.com, April 7, 2013.","""Medea governor and head of state's council survive a terrorist ambush,"" Echorouk Online, April 6, 2013."
